ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6836049,HR239663,03/28/2009 10:10:00 AM,095XX S AVALON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0511,005,8,50,08B,1186213,1841784,2009,02/04/2016 06:33:39 AM,41.720979306,-87.593536193,"(41.720979306, -87.593536193)"
6013252,HN785836,12/31/2007 04:39:00 AM,004XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,1834,018,42,8,26,,,2007,02/04/2016 06:33:39 AM,,,
3039995,HJ753563,11/03/2003 10:30:00 AM,040XX E 106TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,false,false,0432,004,10,52,06,,,2003,02/04/2016 06:33:39 AM,,,
4560126,HL783882,12/11/2005 07:30:00 PM,034XX W FLOURNOY ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1133,011,24,27,26,,,2005,02/04/2016 06:33:39 AM,,,
2893189,HJ563902,08/15/2003 11:25:00 AM,037XX N MOZART ST,0460,BATTERY,SIMPLE,OTHER,true,false,1733,017,33,16,08B,,,2003,02/04/2016 06:33:39 AM,,,
8563002,HV238083,04/11/2012 08:29:00 PM,082XX S ANTHONY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0414,004,8,45,08A,1189891,1850586,2012,02/04/2016 06:33:39 AM,41.745045341,-87.579782407,"(41.745045341, -87.579782407)"
7924209,HT155265,02/10/2011 10:40:00 AM,069XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0733,007,17,68,08B,1171832,1858838,2011,02/04/2016 06:33:39 AM,41.768104798,-87.645711322,"(41.768104798, -87.645711322)"
10232245,HY419607,09/11/2015 06:30:00 PM,030XX W POLK ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1134,011,28,27,08A,1156170,1896212,2015,09/24/2015 07:50:13 PM,41.8709931,-87.702113843,"(41.8709931, -87.702113843)"
6430789,HP508988,08/12/2008 01:55:00 PM,059XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0712,007,16,68,14,1170659,1865532,2008,02/04/2016 06:33:39 AM,41.786499587,-87.649815884,"(41.786499587, -87.649815884)"
6228858,HP311113,04/23/2008 04:30:00 AM,007XX W MADISON ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,1212,012,27,28,02,1171210,1900261,2008,02/04/2016 06:33:39 AM,41.881787077,-87.646777915,"(41.881787077, -87.646777915)"
8420308,HT653140,12/29/2011 02:00:00 PM,034XX W 37TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0913,009,12,58,06,1154183,1879523,2011,02/04/2016 06:33:39 AM,41.825236375,-87.709853711,"(41.825236375, -87.709853711)"
8362552,HT595696,11/18/2011 11:20:00 PM,055XX N LUNA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1623,016,45,11,26,1138192,1936475,2011,02/04/2016 06:33:39 AM,41.981822993,-87.767142292,"(41.981822993, -87.767142292)"
8409252,HT642298,01/01/2010 12:01:00 AM,026XX N MC VICKER AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,true,false,2512,025,29,19,17,,,2010,08/17/2015 03:03:40 PM,,,
5942495,HN741810,12/04/2007 02:02:00 PM,029XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0421,004,7,43,18,,,2007,02/04/2016 06:33:39 AM,,,
8771082,HV444938,08/24/2012 02:30:00 PM,026XX N SPAULDING AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,true,1412,014,35,22,26,1153630,1917358,2012,02/04/2016 06:33:39 AM,41.929070591,-87.710875856,"(41.929070591, -87.710875856)"
8922413,HV594585,12/08/2012 12:00:00 PM,049XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0923,009,14,63,14,1161208,1871738,2012,02/04/2016 06:33:39 AM,41.803730608,-87.684296455,"(41.803730608, -87.684296455)"
8174592,HT409257,07/21/2011 10:30:00 PM,012XX N KEELER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2534,025,37,23,03,1148149,1908092,2011,02/04/2016 06:33:39 AM,41.903751214,-87.731256024,"(41.903751214, -87.731256024)"
5246533,HN122916,01/13/2007 09:40:00 PM,063XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0724,007,16,68,03,,,2007,02/04/2016 06:33:39 AM,,,
2906481,HJ582060,08/22/2003 06:30:00 PM,037XX N WILTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2324,019,44,6,14,,,2003,02/04/2016 06:33:39 AM,,,
8566439,HV241154,04/14/2012 12:20:00 AM,135XX S BUFFALO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0433,004,10,55,14,1200107,1815836,2012,02/04/2016 06:33:39 AM,41.649436552,-87.543517851,"(41.649436552, -87.543517851)"
6422063,HP500317,08/07/2008 08:00:00 PM,012XX N SPRINGFIELD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,false,false,2535,025,27,23,26,1150150,1908145,2008,02/04/2016 06:33:39 AM,41.903857878,-87.723904435,"(41.903857878, -87.723904435)"
4399152,HL689722,10/22/2005 07:30:00 PM,004XX W OAK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,true,false,1823,018,27,8,08B,,,2005,02/04/2016 06:33:39 AM,,,
9866709,HX517053,11/23/2014 12:35:00 AM,068XX S OAKLEY AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,0832,008,17,66,08A,1162243,1859353,2014,02/04/2016 06:33:39 AM,41.769723021,-87.680845279,"(41.769723021, -87.680845279)"
5897469,HN694191,11/07/2007 12:48:22 PM,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0424,004,7,46,14,,,2007,02/04/2016 06:33:39 AM,,,
2477809,HH808592,11/29/2002 02:15:00 PM,070XX S VERNON AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,true,0322,003,6,69,04B,,,2002,02/04/2016 06:33:39 AM,,,
8841179,HV513485,10/10/2012 11:45:00 AM,0000X W 35TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0211,002,3,35,08B,1176768,1881800,2012,02/04/2016 06:33:39 AM,41.831005012,-87.62692698,"(41.831005012, -87.62692698)"
8334325,HT566766,10/30/2011 02:02:00 AM,013XX N DEARBORN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1824,018,42,8,26,1175683,1909444,2011,02/04/2016 06:33:39 AM,41.906886339,-87.630076939,"(41.906886339, -87.630076939)"
2275043,HH558031,08/03/2002 11:00:00 PM,018XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1012,010,24,29,05,,,2002,02/04/2016 06:33:39 AM,,,
2482904,HH810479,11/30/2002 03:35:00 PM,036XX W DICKENS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2525,025,26,22,08B,,,2002,02/04/2016 06:33:39 AM,,,
4194865,HL428888,06/18/2005 02:30:00 PM,054XX W FULTON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1523,015,28,25,26,,,2005,02/04/2016 06:33:39 AM,,,
8723928,HV400124,07/25/2012 12:00:00 PM,063XX N KNOX AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1711,017,39,12,05,1145244,1941838,2012,02/04/2016 06:33:39 AM,41.996408578,-87.741070294,"(41.996408578, -87.741070294)"
8779498,HV453291,08/30/2012 07:00:00 AM,057XX S MOZART ST,0890,THEFT,FROM BUILDING,STREET,false,false,0824,008,16,63,06,1158358,1866422,2012,02/04/2016 06:33:39 AM,41.789201366,-87.694893697,"(41.789201366, -87.694893697)"
2894259,HJ567899,08/17/2003 05:30:00 AM,068XX S UNION AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0723,007,6,68,07,,,2003,02/04/2016 06:33:39 AM,,,
6598528,HP669970,11/06/2008 09:05:00 PM,056XX S AUSTIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,008,23,56,14,1137341,1866467,2008,02/04/2016 06:33:39 AM,41.789727283,-87.77195641,"(41.789727283, -87.77195641)"
8388161,HT620359,10/01/2011 04:00:00 PM,056XX S SEELEY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0715,007,15,67,06,1163655,1867291,2011,02/04/2016 06:33:39 AM,41.791476432,-87.67544687,"(41.791476432, -87.67544687)"
1355180,G059559,01/16/2001 03:00:00 PM,0000X N LA SALLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,0113,001,,,26,1175086,1900623,2001,08/17/2015 03:03:40 PM,41.882694457,-87.632534611,"(41.882694457, -87.632534611)"
2693845,HJ317206,04/22/2003 04:00:00 PM,079XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0414,004,7,46,14,,,2003,02/04/2016 06:33:39 AM,,,
4455681,HL746573,11/05/2005 09:00:00 AM,073XX S STEWART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0731,007,17,69,07,,,2005,02/04/2016 06:33:39 AM,,,
7184633,HR596294,10/19/2009 06:00:00 AM,020XX N SOUTHPORT AVE,0810,THEFT,OVER $500,STREET,false,false,1811,018,43,7,06,1166664,1913443,2009,02/04/2016 06:33:39 AM,41.918057967,-87.663092483,"(41.918057967, -87.663092483)"
9080188,HW225103,01/26/2013 12:01:00 AM,006XX E 79TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APPLIANCE STORE,false,false,0624,006,6,44,06,1182090,1852773,2013,02/04/2016 06:33:39 AM,41.751230617,-87.60829862,"(41.751230617, -87.60829862)"
7625611,HS430054,07/26/2010 09:45:00 AM,062XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1711,017,50,13,06,1152477,1941288,2010,02/04/2016 06:33:39 AM,41.994758989,-87.7144777,"(41.994758989, -87.7144777)"
7007352,HR414021,07/06/2009 11:00:00 AM,097XX S GREEN ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2223,022,21,73,05,1172365,1840190,2009,02/04/2016 06:33:39 AM,41.716920501,-87.644304938,"(41.716920501, -87.644304938)"
3441360,HK501978,07/17/2004 01:25:47 PM,044XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,0914,009,12,61,14,,,2004,02/04/2016 06:33:39 AM,,,
4767272,HM380873,05/27/2006 01:15:00 PM,002XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1124,011,28,27,07,,,2006,02/04/2016 06:33:39 AM,,,
8265021,HT498287,09/13/2011 09:00:00 PM,084XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0613,006,21,71,14,1170455,1848887,2011,02/04/2016 06:33:39 AM,41.740828049,-87.651047929,"(41.740828049, -87.651047929)"
7646405,HS451176,08/03/2010 10:00:00 AM,005XX W ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0131,001,2,28,11,1172744,1894970,2010,02/04/2016 06:33:39 AM,41.867234401,-87.641301791,"(41.867234401, -87.641301791)"
1442425,G169072,03/25/2001 12:05:00 AM,021XX S INDIANA AV,0560,ASSAULT,SIMPLE,ALLEY,false,false,2111,002,,,08A,1178011,1890277,2001,08/17/2015 03:03:40 PM,41.854238371,-87.622108815,"(41.854238371, -87.622108815)"
6667900,HP739927,12/18/2008 10:15:00 AM,003XX E CERMAK RD,0820,THEFT,$500 AND UNDER,STREET,false,false,0133,001,2,33,06,1178921,1889835,2008,02/04/2016 06:33:39 AM,41.853004763,-87.618782294,"(41.853004763, -87.618782294)"
1650789,G405769,07/11/2001 06:14:59 PM,078XX S WINCHESTER AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0611,006,,,08B,1164684,1852553,2001,08/17/2015 03:03:40 PM,41.751011703,-87.672089213,"(41.751011703, -87.672089213)"
10041197,HY230583,04/21/2015 02:30:00 PM,068XX S UNION AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0723,007,6,68,08A,1172916,1859614,2015,08/17/2015 03:03:40 PM,41.770210385,-87.641715094,"(41.770210385, -87.641715094)"
6789587,HR202893,03/07/2009 02:39:00 AM,029XX N SACRAMENTO AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,true,false,1411,014,35,21,06,1155870,1919364,2009,02/04/2016 06:33:39 AM,41.934530286,-87.70259029,"(41.934530286, -87.70259029)"
2460738,HH773071,11/11/2002 04:15:00 PM,062XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0713,007,16,67,18,,,2002,02/04/2016 06:33:39 AM,,,
8864656,HV538763,10/28/2012 09:10:00 PM,079XX S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0621,006,17,71,06,1172345,1852238,2012,02/04/2016 06:33:39 AM,41.749982305,-87.644024788,"(41.749982305, -87.644024788)"
7133447,HR538886,09/15/2009 08:20:00 PM,013XX E 49TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,39,03,1186187,1872785,2009,02/04/2016 06:33:39 AM,41.806049523,-87.592653679,"(41.806049523, -87.592653679)"
10011679,HY200998,03/27/2015 09:39:00 PM,035XX W ADDISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1732,017,35,16,18,1152334,1923710,2015,08/17/2015 03:03:40 PM,41.946526695,-87.715470049,"(41.946526695, -87.715470049)"
2769864,HJ413631,06/07/2003 04:30:00 PM,026XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,true,false,1023,010,28,29,06,,,2003,02/04/2016 06:33:39 AM,,,
7772370,HS580527,10/24/2010 03:30:00 PM,015XX S WASHTENAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1023,010,28,29,07,1158612,1892533,2010,02/04/2016 06:33:39 AM,41.860847926,-87.693249069,"(41.860847926, -87.693249069)"
8634964,HV308970,05/28/2012 08:00:00 PM,006XX E 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0313,003,20,42,14,1181480,1864038,2012,02/04/2016 06:33:39 AM,41.782157002,-87.610186884,"(41.782157002, -87.610186884)"
